	company.value	companyLabel.xml:lang	companyLabel.value	name.xml:lang	name.value	starttime.value	endtime.value
1251	http://www.wikidata.org/entity/Q7703334	en	TerreStar Corporation	en	Motient Corporation	2000-01-01T00:00:00Z	2007-01-01T00:00:00Z
1252	http://www.wikidata.org/entity/Q7703334	en	TerreStar Corporation	en	TerreStar Corporation	2007-01-01T00:00:00Z	
1253	http://www.wikidata.org/entity/Q7939288	en	Epic Malta	en	Epic Communications Limited	2020-01-01T00:00:00Z	
1254	http://www.wikidata.org/entity/Q8324128	en	ΟΙΚΟΥΜΕΝΗ	cs	OIKOYMENH, z. s.	2016-03-09T00:00:00Z	
1255	http://www.wikidata.org/entity/Q8075461	en	Zuxxez Entertainment	en	TopWare Interactive AG	2011-01-01T00:00:00Z	
1256	http://www.wikidata.org/entity/Q8075461	en	Zuxxez Entertainment	en	Zuxxez Entertainment AG	2001-01-01T00:00:00Z	2010-01-01T00:00:00Z
1257	http://www.wikidata.org/entity/Q8189366	en	Okura Nikko Hotel Management	en	Okura Nikko Hotel Management Co., Ltd.	2015-10-01T00:00:00Z	
1258	http://www.wikidata.org/entity/Q8189366	en	Okura Nikko Hotel Management	ja	株式会社オークラ ニッコー ホテルマネジメント	2015-10-01T00:00:00Z	
1259	http://www.wikidata.org/entity/Q9386219	en	Gdańskie Autobusy i Tramwaje	pl	Zakład Komunikacji Miejskiej w Gdańsku	1991-01-01T00:00:00Z	2017-01-19T00:00:00Z
1260	http://www.wikidata.org/entity/Q9386219	en	Gdańskie Autobusy i Tramwaje	pl	Gdańskie Autobusy i Tramwaje	2017-01-19T00:00:00Z	
1261	http://www.wikidata.org/entity/Q8095218	en	Finnish News Agency STT	fi	Osakeyhtiö Suomen Tietotoimisto – Finska Notisbyrån Aktiebolag	1915-06-15T00:00:00Z	1966-02-10T00:00:00Z
1262	http://www.wikidata.org/entity/Q8095218	en	Finnish News Agency STT	fi	Oy Suomen Tietotoimisto – Finska Notisbyrån Ab	1966-02-11T00:00:00Z	
1263	http://www.wikidata.org/entity/Q9144241	en	Albert Česká republika	cs	Albert Česká republika, s.r.o.	2019-01-01T00:00:00Z	
1264	http://www.wikidata.org/entity/Q9144241	en	Albert Česká republika	cs	AHOLD Czech Republic, a.s.	1999-04-29T00:00:00Z	2019-01-01T00:00:00Z
1265	http://www.wikidata.org/entity/Q8079741	en	Česká rafinérská	cs	ČESKÁ RAFINÉRSKÁ, a.s.	1998-01-09T00:00:00Z	2017-01-01T00:00:00Z
1266	http://www.wikidata.org/entity/Q8079741	en	Česká rafinérská	cs	ČESKÁ RAFINÉRSKÁ a.s.	1995-04-28T00:00:00Z	1998-01-09T00:00:00Z
1267	http://www.wikidata.org/entity/Q8563183	en	Final Cut for Real	da	Final Cut for Real ApS	2010-02-26T00:00:00Z	
1268	http://www.wikidata.org/entity/Q8079748	en	České Radiokomunikace	cs	České Radiokomunikace a.s.	2011-01-01T00:00:00Z	
1269	http://www.wikidata.org/entity/Q8962119	en	Touchstone Television	en	Fox 21 Television Studios	2014-01-01T00:00:00Z	2020-01-01T00:00:00Z
1270	http://www.wikidata.org/entity/Q8069229	en	Zensho Holdings	ja	株式会社ゼンショーホールディングス	2011-10-01T00:00:00Z	
1271	http://www.wikidata.org/entity/Q8073715	en	Zomato	en-in	Zomato Media Private Limited	2010-01-18T00:00:00Z	
1272	http://www.wikidata.org/entity/Q9137468	en	ATM S.A.	pl	Atman sp. z o.o.	2021-10-05T00:00:00Z	
1273	http://www.wikidata.org/entity/Q8079748	en	České Radiokomunikace	cs	Morava Czech Communications Holdings a.s.	2010-12-09T00:00:00Z	2011-11-04T00:00:00Z
1274	http://www.wikidata.org/entity/Q8079748	en	České Radiokomunikace	cs	BWP Czech, a.s.	2010-09-23T00:00:00Z	2010-12-09T00:00:00Z
1275	http://www.wikidata.org/entity/Q10475311	en	DOZ Apotek	sv	Docmorris Apotek	2010-01-01T00:00:00Z	2013-01-01T00:00:00Z
1276	http://www.wikidata.org/entity/Q10475311	en	DOZ Apotek	sv	Lloyds Apotek	2012-01-01T00:00:00Z	2022-01-01T00:00:00Z
1277	http://www.wikidata.org/entity/Q8023931	en	Freedom Mobile	en	WIND Mobile Corp.	2008-01-01T00:00:00Z	2016-01-01T00:00:00Z
1278	http://www.wikidata.org/entity/Q10366566	en	Sony Music Canada	fr	CBS RECORDS CANADA LTD.	1978-12-31T00:00:00Z	1990-12-14T00:00:00Z
1279	http://www.wikidata.org/entity/Q10366566	en	Sony Music Canada	fr	CBS DISQUES CANADA LTEE	1978-12-31T00:00:00Z	1990-12-14T00:00:00Z
1280	http://www.wikidata.org/entity/Q10366566	en	Sony Music Canada	en	Sony Music Entertainment (Canada) Inc.	1990-12-14T00:00:00Z	
1281	http://www.wikidata.org/entity/Q8046013	en	Yellow Corporation	en	YRC Worldwide Inc.	2006-01-01T00:00:00Z	2021-02-04T00:00:00Z
1282	http://www.wikidata.org/entity/Q8046013	en	Yellow Corporation	en	Yellow Corp	2021-02-04T00:00:00Z	
1283	http://www.wikidata.org/entity/Q8046013	en	Yellow Corporation	en	Yellow Roadway Corp	2003-12-01T00:00:00Z	2006-01-01T00:00:00Z
1284	http://www.wikidata.org/entity/Q11226865	en	Alstom Czech Republic	cs	Bombardier Transportation Czech Republic a.s.	2003-01-01T00:00:00Z	2022-01-01T00:00:00Z
1285	http://www.wikidata.org/entity/Q11226865	en	Alstom Czech Republic	cs	Vagónka Česká Lípa a.s.	1994-01-01T00:00:00Z	2003-01-01T00:00:00Z
1286	http://www.wikidata.org/entity/Q11226865	en	Alstom Czech Republic	cs	ALSTOM Czech Republic a.s.	2022-01-01T00:00:00Z	
1287	http://www.wikidata.org/entity/Q10475311	en	DOZ Apotek	sv	DOZ Apotek	2022-01-01T00:00:00Z	
1288	http://www.wikidata.org/entity/Q11229109	en	Line Corporation	ja	LINE分割準備株式会社	2019-12-13T00:00:00Z	2021-03-01T00:00:00Z
1289	http://www.wikidata.org/entity/Q11229109	en	Line Corporation	ja	LINE株式会社	2021-03-01T00:00:00Z	2023-10-01T00:00:00Z
1290	http://www.wikidata.org/entity/Q11242714	en	SCSK Corporation	en	SCSK Corporation	2011-10-01T00:00:00Z	
1291	http://www.wikidata.org/entity/Q11242714	en	SCSK Corporation	en	CSK Corporation	1968-01-01T00:00:00Z	2011-10-01T00:00:00Z
1292	http://www.wikidata.org/entity/Q8023931	en	Freedom Mobile	en	Freedom Mobile Inc.	2016-01-01T00:00:00Z	
1293	http://www.wikidata.org/entity/Q11229109	en	Line Corporation	ja	Z中間グローバル株式会社	2023-10-01T00:00:00Z	
1294	http://www.wikidata.org/entity/Q10846831	en	Crunchbase	en	CrunchBase	2007-01-01T00:00:00Z	2016-01-01T00:00:00Z
1295	http://www.wikidata.org/entity/Q10846831	en	Crunchbase	en	Crunchbase	2016-01-01T00:00:00Z	
1296	http://www.wikidata.org/entity/Q10855877	en	FiolaSoft Studio	cs	FiolaSoft Studio s.r.o.	2020-05-14T00:00:00Z	
1297	http://www.wikidata.org/entity/Q10711016	en	WIND Hellas	en	STET Hellas Telecommunications S.A.	1992-01-01T00:00:00Z	2004-01-01T00:00:00Z
1298	http://www.wikidata.org/entity/Q10711016	en	WIND Hellas	el	STET Ελλάς Τηλεπικοινωνίες Α.Ε.Β.Ε.	1992-01-01T00:00:00Z	2004-01-01T00:00:00Z
1299	http://www.wikidata.org/entity/Q10711016	en	WIND Hellas	en	WIND Hellas Telecommunications S.A.	2007-01-01T00:00:00Z	
1300	http://www.wikidata.org/entity/Q10711016	en	WIND Hellas	en	TIM Hellas Telecommunications S.A.	2004-01-01T00:00:00Z	2007-01-01T00:00:00Z
1301	http://www.wikidata.org/entity/Q10711016	en	WIND Hellas	el	WIND Ελλάς Τηλεπικοινωνίες Α.Ε.Β.Ε.	2007-01-01T00:00:00Z	
1302	http://www.wikidata.org/entity/Q10711016	en	WIND Hellas	el	TIM Ελλάς Τηλεπικοινωνίες Α.Ε.Β.Ε.	2004-01-01T00:00:00Z	2007-01-01T00:00:00Z
1303	http://www.wikidata.org/entity/Q10723691	en	Air Bank	cs	Air Bank a.s.	2011-06-03T00:00:00Z	
1304	http://www.wikidata.org/entity/Q10831954	en	Moixa	en	MOIXA ENERGY HOLDINGS LIMITED	2006-03-30T00:00:00Z	
1305	http://www.wikidata.org/entity/Q10831954	en	Moixa	en	MOIXA DESIGN LIMITED	2003-10-23T00:00:00Z	2006-03-30T00:00:00Z
1306	http://www.wikidata.org/entity/Q10854950	en	Liberty Ostrava	cs	ArcelorMittal Ostrava a.s.	2007-08-01T00:00:00Z	2019-07-22T00:00:00Z
1307	http://www.wikidata.org/entity/Q10854950	en	Liberty Ostrava	cs	Liberty Ostrava a.s.	2019-07-22T00:00:00Z	
1308	http://www.wikidata.org/entity/Q10851063	en	IDEA Games	cs	SPM INVEST a.s.	2015-01-01T00:00:00Z	
1309	http://www.wikidata.org/entity/Q10846439	en	Amazon.co.jp	ja	アマゾンジャパン合同会社	2016-05-01T00:00:00Z	
1310	http://www.wikidata.org/entity/Q10852718	en	Jolly-Pasta	ja	株式会社ジョリーパスタ	2013-08-01T00:00:00Z	
1311	http://www.wikidata.org/entity/Q10852472	en	Vard Group	en	STX OSV Holdings Limited	2010-01-01T00:00:00Z	2013-01-01T00:00:00Z
1312	http://www.wikidata.org/entity/Q10852472	en	Vard Group	en	Vard Group AS	2013-01-01T00:00:00Z	
1313	http://www.wikidata.org/entity/Q10723691	en	Air Bank	cs	Brusson a.s.	2010-02-26T00:00:00Z	2011-06-03T00:00:00Z
1314	http://www.wikidata.org/entity/Q10854950	en	Liberty Ostrava	cs	ISPAT NOVÁ HUŤ a.s.	2003-01-01T00:00:00Z	2005-01-01T00:00:00Z
1315	http://www.wikidata.org/entity/Q10854950	en	Liberty Ostrava	cs	NOVÁ HUŤ, a.s.	1992-01-01T00:00:00Z	2003-01-01T00:00:00Z
1316	http://www.wikidata.org/entity/Q11177437	en	Národní rozvojová banka	cs	Národní rozvojová banka, a.s.	2021-01-01T00:00:00Z	
1317	http://www.wikidata.org/entity/Q11179076	en	Československý spisovatel	cs	Český spisovatel a.s.- v likvidaci	1998-01-01T00:00:00Z	2007-01-01T00:00:00Z
1318	http://www.wikidata.org/entity/Q11179076	en	Československý spisovatel	cs	Český spisovatel a.s.	1994-01-01T00:00:00Z	1998-01-01T00:00:00Z
1319	http://www.wikidata.org/entity/Q11179076	en	Československý spisovatel	cs	Československý spisovatel,nakladatelství Českého literárního fondu Praha	1970-01-01T00:00:00Z	1994-01-01T00:00:00Z
1320	http://www.wikidata.org/entity/Q11090151	en	Z-Group bus	cs	ČSAD Vsetín a.s.	1992-01-01T00:00:00Z	2020-01-01T00:00:00Z
1321	http://www.wikidata.org/entity/Q11217566	en	Bohemia Interactive Simulations	cs	Bohemia Interactive Simulations k.s.	2013-10-01T00:00:00Z	
1322	http://www.wikidata.org/entity/Q11090151	en	Z-Group bus	cs	Z-Group bus a.s.	2020-01-01T00:00:00Z	
1323	http://www.wikidata.org/entity/Q11200860	en	Gaora Sports	ja	株式会社スペース・ビジョン・ネットワーク	1989-12-01T00:00:00Z	2009-03-31T00:00:00Z
1324	http://www.wikidata.org/entity/Q11200860	en	Gaora Sports	ja	株式会社GAORA	2009-04-01T00:00:00Z	
1325	http://www.wikidata.org/entity/Q10601542	en	Nobina Sverige	sv	Swebus AB	1990-01-01T00:00:00Z	2009-11-30T00:00:00Z
1326	http://www.wikidata.org/entity/Q10601542	en	Nobina Sverige	sv	Nobina Sverige AB	2009-12-01T00:00:00Z	
1327	http://www.wikidata.org/entity/Q10615750	en	Pan Vision	en	PAN Interactive	1998-01-01T00:00:00Z	2001-01-01T00:00:00Z
1328	http://www.wikidata.org/entity/Q11311326	en	Sky Perfect Broadcasting	ja	株式会社スカパー・ブロードキャスティング	2008-07-01T00:00:00Z	
1329	http://www.wikidata.org/entity/Q11311326	en	Sky Perfect Broadcasting	ja	株式会社ペイ・パー・ビュー・ジャパン	1996-04-03T00:00:00Z	2008-07-01T00:00:00Z
1330	http://www.wikidata.org/entity/Q11046731	en	Ambis College	cs	AMBIS vysoká škola, a.s.	2020-01-01T00:00:00Z	
1331	http://www.wikidata.org/entity/Q11265292	en	Gyoza no Manshu	ja	有限会社 満洲飯店	1972-07-01T00:00:00Z	
1332	http://www.wikidata.org/entity/Q11265292	en	Gyoza no Manshu	ja	満洲里	1964-01-01T00:00:00Z	
1333	http://www.wikidata.org/entity/Q10545370	en	Kilgour	en	Kilgour & French	1923-01-01T00:00:00Z	1924-04-17T00:00:00Z
1334	http://www.wikidata.org/entity/Q10545370	en	Kilgour	en	Kilgour Bespoke Limited	2019-06-07T00:00:00Z	
1335	http://www.wikidata.org/entity/Q10545370	en	Kilgour	en	JMH Tailoring Limited	2013-06-18T00:00:00Z	2019-06-07T00:00:00Z
1336	http://www.wikidata.org/entity/Q10545370	en	Kilgour	en	Kilgour, French & Stanbury Limited	1924-04-17T00:00:00Z	2013-06-18T00:00:00Z
1337	http://www.wikidata.org/entity/Q11301496	en	SD Entertainment	ja	株式会社ゲオディノス	2009-07-01T00:00:00Z	2014-07-01T00:00:00Z
1338	http://www.wikidata.org/entity/Q11301496	en	SD Entertainment	ja	株式会社スガイ・エンタテインメント	1996-04-01T00:00:00Z	2009-07-01T00:00:00Z
1339	http://www.wikidata.org/entity/Q11301496	en	SD Entertainment	ja	須貝興行株式会社	1954-05-01T00:00:00Z	1996-04-01T00:00:00Z
1340	http://www.wikidata.org/entity/Q11301496	en	SD Entertainment	ja	SDエンターテイメント株式会社	2014-07-01T00:00:00Z	
1341	http://www.wikidata.org/entity/Q11283119	en	Generali Česká pojišťovna	cs	Generali Česká pojišťovna a.s.	2019-01-01T00:00:00Z	
1342	http://www.wikidata.org/entity/Q11283172	en	Asahi Shoes	ja	アサヒシューズ株式会社	2017-04-01T00:00:00Z	
1343	http://www.wikidata.org/entity/Q11301445	en	Sparklight	en	Sparklight	2019-01-01T00:00:00Z	
1344	http://www.wikidata.org/entity/Q11046493	en	Bank of Czechoslovak Legions in Prague	cs	Banka československých legií	1919-01-01T00:00:00Z	1940-01-01T00:00:00Z
1345	http://www.wikidata.org/entity/Q11046493	en	Bank of Czechoslovak Legions in Prague	de	Böhmisch-Mährische Bank	1940-01-01T00:00:00Z	1942-01-01T00:00:00Z
1346	http://www.wikidata.org/entity/Q10583536	en	Nexiko	sv	Nexiko	2016-01-01T00:00:00Z	
1347	http://www.wikidata.org/entity/Q11292159	en	ONODEN	ja	株式会社オノデン	1975-09-21T00:00:00Z	
1348	http://www.wikidata.org/entity/Q11292159	en	ONODEN	ja	株式会社小野電業社	1951-06-30T00:00:00Z	1975-09-20T00:00:00Z
1349	http://www.wikidata.org/entity/Q11292159	en	ONODEN	en	Onoden Co.,Ltd.	1975-09-21T00:00:00Z	
1350	http://www.wikidata.org/entity/Q10626652	en	Pharmacia Biotech	en	Pharmacia Biotech	1992-01-01T00:00:00Z	1997-01-01T00:00:00Z
1351	http://www.wikidata.org/entity/Q10626652	en	Pharmacia Biotech	en	Pharmacia Fine Chemicals	1967-01-01T00:00:00Z	1986-01-01T00:00:00Z
1352	http://www.wikidata.org/entity/Q10626652	en	Pharmacia Biotech	en	Pharmacia LKB Biotechnology	1986-01-01T00:00:00Z	1992-01-01T00:00:00Z
1353	http://www.wikidata.org/entity/Q10626652	en	Pharmacia Biotech	en	The Sephadex Group	1959-01-01T00:00:00Z	1967-01-01T00:00:00Z
1354	http://www.wikidata.org/entity/Q11288687	en	Welcia Yakkyoku	ja	ウエルシア関東株式会社	http://www.wikidata.org/.well-known/genid/2fc0766c822d35f674ea850913d35649	2014-09-01T00:00:00Z
1355	http://www.wikidata.org/entity/Q11288687	en	Welcia Yakkyoku	ja	ウエルシア薬局株式会社	2014-09-01T00:00:00Z	
1356	http://www.wikidata.org/entity/Q11279221	en	Minoya	ja	有限会社みのや商店	1954-07-01T00:00:00Z	1977-08-01T00:00:00Z
1357	http://www.wikidata.org/entity/Q11279221	en	Minoya	ja	株式会社みのや	1977-09-01T00:00:00Z	
1358	http://www.wikidata.org/entity/Q11278357	en	Seven-Eleven Japan	ja	株式会社ヨークセブン	1973-11-01T00:00:00Z	1977-12-01T00:00:00Z
1359	http://www.wikidata.org/entity/Q11278357	en	Seven-Eleven Japan	ja	株式会社セブン‐イレブン・ジャパン	1978-01-01T00:00:00Z	
1360	http://www.wikidata.org/entity/Q11269354	en	au Jibun Bank	ja	株式会社じぶん銀行	2008-06-17T00:00:00Z	2020-02-09T00:00:00Z
1361	http://www.wikidata.org/entity/Q11269354	en	au Jibun Bank	ja	auじぶん銀行株式会社	2020-02-10T00:00:00Z	
1362	http://www.wikidata.org/entity/Q11305522	en	Sunkus	ja	株式会社サンクス	1980-07-23T00:00:00Z	1991-10-01T00:00:00Z
1363	http://www.wikidata.org/entity/Q11305522	en	Sunkus	ja	株式会社サンクスアンドアソシエイツ	1991-10-01T00:00:00Z	
1364	http://www.wikidata.org/entity/Q11305909	en	Sanbishi	ja	株式会社サンビシ	2006-02-15T00:00:00Z	
1365	http://www.wikidata.org/entity/Q10660739	en	Astrid Lindgren Aktiebolag	sv	Astrid Lindgren Aktiebolag	2018-01-01T00:00:00Z	
1366	http://www.wikidata.org/entity/Q10660739	en	Astrid Lindgren Aktiebolag	sv	Saltkråkan AB	2005-09-12T00:00:00Z	2018-01-01T00:00:00Z
1367	http://www.wikidata.org/entity/Q10660739	en	Astrid Lindgren Aktiebolag	en	The Astrid Lindgren Company AB	2018-01-01T00:00:00Z	
1368	http://www.wikidata.org/entity/Q11297548	en	Kewpie Corporation	ja	キユーピー株式会社	1957-01-01T00:00:00Z	
1369	http://www.wikidata.org/entity/Q11297548	en	Kewpie Corporation	ja	食品工業株式会社	1919-01-01T00:00:00Z	1957-01-01T00:00:00Z
1370	http://www.wikidata.org/entity/Q10877138	en	Linyi Mining Group Co., Ltd.	zh-cn	临沂矿业集团有限责任公司	2006-01-01T00:00:00Z	
1371	http://www.wikidata.org/entity/Q11283692	en	Atari Japan KK	en	Infogrames Japan KK	2000-01-01T00:00:00Z	2003-01-01T00:00:00Z
1372	http://www.wikidata.org/entity/Q10639276	en	Procordia	sv	Procordia AB	1985-01-01T00:00:00Z	
1373	http://www.wikidata.org/entity/Q11345115	en	YAMAGIWA Corporation	ja	ヤマギワ株式会社	2011-08-22T00:00:00Z	2013-03-31T00:00:00Z
1374	http://www.wikidata.org/entity/Q11345115	en	YAMAGIWA Corporation	ja	新ヤマギワ準備株式会社	2011-05-02T00:00:00Z	2011-08-21T00:00:00Z
1375	http://www.wikidata.org/entity/Q11345115	en	YAMAGIWA Corporation	en	Yamagiwa Corporation	2011-08-21T00:00:00Z	
1376	http://www.wikidata.org/entity/Q11345115	en	YAMAGIWA Corporation	ja	株式会社YAMAGIWA	2013-04-01T00:00:00Z	
1377	http://www.wikidata.org/entity/Q11329126	en	PHD Holdings	en	PHC Holdings	2018-04-01T00:00:00Z	
1378	http://www.wikidata.org/entity/Q11337185	en	Belluna	ja	株式会社 ベルーナ	1990-04-01T00:00:00Z	
1379	http://www.wikidata.org/entity/Q11345117	en	yamagiwa soft	ja	株式会社デジタルコミュニケーション	1989-05-18T00:00:00Z	1997-03-31T00:00:00Z
1380	http://www.wikidata.org/entity/Q11345117	en	yamagiwa soft	ja	ソフマップソフト株式会社	2002-07-12T00:00:00Z	2007-06-01T00:00:00Z
1381	http://www.wikidata.org/entity/Q11345117	en	yamagiwa soft	ja	ソフマップクレジット株式会社	1997-04-01T00:00:00Z	2002-07-11T00:00:00Z
1382	http://www.wikidata.org/entity/Q11362352	en	Sekaido	ja	株式会社世界堂	1947-09-16T00:00:00Z	
1383	http://www.wikidata.org/entity/Q11315815	en	Taiyo	ja	株式会社タイヨー	1974-11-20T00:00:00Z	
1384	http://www.wikidata.org/entity/Q11315815	en	Taiyo	ja	太陽産業株式会社	1964-11-09T00:00:00Z	1969-02-09T00:00:00Z
1385	http://www.wikidata.org/entity/Q11315815	en	Taiyo	ja	太陽ストア株式会社	1969-02-10T00:00:00Z	1974-11-19T00:00:00Z
1386	http://www.wikidata.org/entity/Q11320248	en	D Wonderland	en	T&E Soft, Inc.	1982-01-01T00:00:00Z	2002-05-01T00:00:00Z
1387	http://www.wikidata.org/entity/Q11329724	en	Pandora Box	ja	株式会社パンドラボックス	1989-01-01T00:00:00Z	2007-01-01T00:00:00Z
1388	http://www.wikidata.org/entity/Q11350957	en	Lawson Entertainment	ja	リザジャパン	1992-07-23T00:00:00Z	1996-11-01T00:00:00Z
1389	http://www.wikidata.org/entity/Q11350957	en	Lawson Entertainment	ja	ローソンチケット	1996-11-01T00:00:00Z	2009-07-20T00:00:00Z
1390	http://www.wikidata.org/entity/Q11350957	en	Lawson Entertainment	ja	ローソンエンターメディア	2009-07-20T00:00:00Z	2011-09-01T00:00:00Z
1391	http://www.wikidata.org/entity/Q11350957	en	Lawson Entertainment	ja	ローソンHMVエンタテイメント	2011-09-01T00:00:00Z	2018-06-01T00:00:00Z
1392	http://www.wikidata.org/entity/Q11350957	en	Lawson Entertainment	ja	ローソンエンタテインメント	2018-06-01T00:00:00Z	
1393	http://www.wikidata.org/entity/Q11338173	en	Minebea AccessSolutions Inc.	ja	株式会社ホンダロック	1962-04-05T00:00:00Z	2023-01-27T00:00:00Z
1394	http://www.wikidata.org/entity/Q11338173	en	Minebea AccessSolutions Inc.	ja	ミネベア アクセスソリューションズ株式会社	2023-01-27T00:00:00Z	
1395	http://www.wikidata.org/entity/Q11323075	en	Drug Eleven	ja	有限会社ワイエスケイ	1989-06-01T00:00:00Z	1994-09-01T00:00:00Z
1396	http://www.wikidata.org/entity/Q11323075	en	Drug Eleven	ja	株式会社ドラッグイレブン	1994-10-01T00:00:00Z	2012-06-01T00:00:00Z
1397	http://www.wikidata.org/entity/Q11323075	en	Drug Eleven	ja	JR九州ドラッグイレブン株式会社	2012-07-01T00:00:00Z	2021-04-01T00:00:00Z
1398	http://www.wikidata.org/entity/Q11323075	en	Drug Eleven	ja	株式会社ドラッグイレブン	2021-05-01T00:00:00Z	
1399	http://www.wikidata.org/entity/Q11315282	en	Softbank Telecom Sales	ja	ソフトバンクテレコム販売	http://www.wikidata.org/.well-known/genid/8b38757d65349558634d38b78463b3e9	2007-02-01T00:00:00Z
1400	http://www.wikidata.org/entity/Q11315282	en	Softbank Telecom Sales	ja	ソフトバンクテレコム	2007-02-01T00:00:00Z	
1401	http://www.wikidata.org/entity/Q11341448	en	Joy Mart	ja	株式会社ジョイマート	2021-03-01T00:00:00Z	
1402	http://www.wikidata.org/entity/Q11319642	en	TV Asahi Productions	ja	テレビ朝日映像株式会社	1977-04-01T00:00:00Z	
1403	http://www.wikidata.org/entity/Q11319642	en	TV Asahi Productions	ja	NET朝日制作株式会社	1971-01-01T00:00:00Z	1977-03-31T00:00:00Z
1404	http://www.wikidata.org/entity/Q11319642	en	TV Asahi Productions	ja	株式会社朝日テレビニュース社	1958-11-13T00:00:00Z	1971-01-01T00:00:00Z
1405	http://www.wikidata.org/entity/Q11338676	en	BODYMAKER	ja	株式会社BB-SPORTS	1999-11-11T00:00:00Z	2017-10-16T00:00:00Z
1406	http://www.wikidata.org/entity/Q11338676	en	BODYMAKER	ja	BODYMAKER株式会社	2017-10-17T00:00:00Z	
1407	http://www.wikidata.org/entity/Q11347009	en	Prestige Publishing	ja	株式会社ラストラス	http://www.wikidata.org/.well-known/genid/0eb7a656c2fb4e96a98d242d603b1278	2021-04-01T00:00:00Z
1408	http://www.wikidata.org/entity/Q11347009	en	Prestige Publishing	ja	株式会社プレステージ出版	2021-04-01T00:00:00Z	
1409	http://www.wikidata.org/entity/Q11341821	en	MERMAID BAKERY PARTNERS	ja	株式会社アンデルセンベーカリーパートナーズ	2003-04-01T00:00:00Z	2007-07-01T00:00:00Z
